product_code,product_name,ISS_DATE,NAV,TOT_NAV,INCOME,WEEK_CLIENTRATE,fetched_at
000307,易方达黄金ETF联接A,2025-11-05,2.9961,2.9961,0,-0.70%,2025-12-18T00:58:30.862624
000307,易方达黄金ETF联接A,2025-11-06,3.0214,3.0214,0,0.84%,2025-12-18T00:58:30.862624
000307,易方达黄金ETF联接A,2025-11-07,3.0225,3.0225,0,0.04%,2025-12-18T00:58:30.862624
000307,易方达黄金ETF联接A,2025-11-10,3.0758,3.0758,0,1.76%,2025-12-18T00:58:30.862624
000307,易方达黄金ETF联接A,2025-11-11,3.1165,3.1165,0,1.32%,2025-12-18T00:58:30.862624
000307,易方达黄金ETF联接A,2025-11-12,3.1103,3.1103,0,-0.20%,2025-12-18T00:58:30.862624
000307,易方达黄金ETF联接A,2025-11-13,3.1557,3.1557,0,1.46%,2025-12-18T00:58:30.862624
000307,易方达黄金ETF联接A,2025-11-14,3.1223,3.1223,0,-1.06%,2025-12-18T00:58:30.862624
000307,易方达黄金ETF联接A,2025-11-17,3.0657,3.0657,0,-1.81%,2025-12-18T00:58:30.862624
000307,易方达黄金ETF联接A,2025-11-18,3.0198,3.0198,0,-1.50%,2025-12-18T00:58:30.862624
000307,易方达黄金ETF联接A,2025-11-19,3.0778,3.0778,0,1.92%,2025-12-18T00:58:30.862624
000307,易方达黄金ETF联接A,2025-11-20,3.0621,3.0621,0,-0.51%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-11-21,3.0441,3.0441,0,-0.59%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-11-24,3.0480,3.0480,0,0.13%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-11-25,3.0985,3.0985,0,1.66%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-11-26,3.0981,3.0981,0,-0.01%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-11-27,3.1062,3.1062,0,0.26%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-11-28,3.1203,3.1203,0,0.45%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-12-01,3.1539,3.1539,0,1.08%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-12-02,3.1426,3.1426,0,-0.36%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-12-03,3.1272,3.1272,0,-0.49%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-12-04,3.1242,3.1242,0,-0.10%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-12-05,3.1465,3.1465,0,0.71%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-12-08,3.1392,3.1392,0,-0.23%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-12-09,3.1168,3.1168,0,-0.71%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-12-10,3.1290,3.1290,0,0.39%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-12-11,3.1341,3.1341,0,0.16%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-12-12,3.1715,3.1715,0,1.19%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-12-15,3.2129,3.2129,0,1.31%,2025-12-18T00:58:30.625768
000307,易方达黄金ETF联接A,2025-12-16,3.1746,3.1746,0,-1.19%,2025-12-16 22:54:49
000307,易方达黄金ETF联接A,2025-12-17,3.1994,3.1994,0,0.78%,2025-12-17 19:40:25
